building_id,pnu,building_name,legal_dong_name,lot_number,longitude,latitude,underground_parking_status,underground_parking_confirmed,underground_floor_count_gis,indoor_parking_slots_max,main_purpose_name,surface_elevation_m,relative_elevation_m,elevation_match_distance_m,terrain_risk,terrain_observed_flood_rate,terrain_lift_vs_average,distance_to_past_flood_m,inside_past_flood_area,static_risk,rain_trigger_level,rain_trigger_rule
1996125623922891604700000000,4715031023108090001,,경상북도 김천시 농소면 월곡리,809-1,128.1746931,36.1001008,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,72.48,7.78,17.3,MODERATE,0.052,0.8,2683.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988308365393406438700000000,4725025030101680001,,경상북도 상주시 함창읍 척동리,168-1,128.211264,36.5607591,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,63.52,5.63,21.4,MODERATE,0.052,0.8,14071.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
0000324628632907680300000000,4719011300101910001,,경상북도 구미시 공단동,191-1,128.3849141,36.1094402,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,33.63,7.22,72.9,MODERATE,0.052,0.8,1596.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1986305663873416876200000000,4725025021100520001,,경상북도 상주시 함창읍 구향리,52-1,128.1812365,36.5704653,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,77.07,11.97,16.8,LOW,0.004,0.1,14931.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1988305646733412655000000000,4725025022105730006,,경상북도 상주시 함창읍 오동리,573-6,128.1809871,36.566664,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,74.65,15.09,47.0,LOW,0.004,0.1,14511.3,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1989305827443415329600000000,4725025022106310005,,경상북도 상주시 함창읍 오동리,631-5,128.1830424,36.5690539,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,84.52,24.97,16.1,VERY_LOW,0.0,0.0,14765.7,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1987305665753416735800000000,4725025021100520006,,경상북도 상주시 함창읍 구향리,52-6,128.1812555,36.5703385,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,77.07,11.97,4.4,LOW,0.004,0.1,14917.0,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1984306127333414678400000000,4725025022107190001,,경상북도 상주시 함창읍 오동리,719-1,128.1863827,36.5684337,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,82.11,22.55,4.0,VERY_LOW,0.0,0.0,14687.4,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1993305970613417299900000000,4725025021100830018,,경상북도 상주시 함창읍 구향리,83-18,128.1846682,36.5708128,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,85.87,20.77,2.6,VERY_LOW,0.0,0.0,14955.2,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2019120944162899449800000000,4715011900105400001,,경상북도 김천시 양천동,540-1,128.1226518,36.1068002,UNDERGROUND_FLOOR_ONLY,0,1,0.0,업무시설,64.91,1.67,9.1,VERY_HIGH,0.355,5.5,0.0,1,VERY_HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
1988306230633423562100000000,4725025028107530000,,경상북도 상주시 함창읍 윤직리,753,128.1876589,36.576426,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,85.94,20.84,1.0,VERY_LOW,0.0,0.0,15573.4,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985303901403252082500000000,4725010500101960000,,경상북도 상주시 냉림동,196,128.1593378,36.4221846,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,58.45,6.63,5.0,MODERATE,0.052,0.8,1032.7,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2008300913743139891000000000,4725034025112380000,,경상북도 상주시 청리면 마공리,1238,128.1245762,36.3214187,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,,,361.1,UNKNOWN,,,4811.0,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2013282579183341185500000000,4725047021200070025,,경상북도 상주시 화남면 동관리,7-25,127.9225676,36.5045386,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,,,3642.7,UNKNOWN,,,27742.7,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2005303316303258167400000000,4725013300106520019,,경상북도 상주시 만산동,652-19,128.1528958,36.42773,GIS_BASEMENT_CANDIDATE_NOT_CONFIRMED_BY_TITLE,0,1,0.0,단독주택,68.38,16.56,4.7,LOW,0.004,0.1,1955.7,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1993304168963243941100000000,4725010700100010119,,경상북도 상주시 남성동,1-119,128.1622115,36.4148204,CONFIRMED_BASEMENT_PARKING_USE,1,1,19.0,제1종근린생활시설,60.86,10.6,18.0,LOW,0.004,0.1,437.5,0,MODERATE,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1994305806353414627200000000,4725025022106320002,,경상북도 상주시 함창읍 오동리,632-2,128.1827969,36.5684231,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,79.26,19.71,26.3,LOW,0.004,0.1,14696.8,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2003305311413289818900000000,4725012800106660003,(주)올품,경상북도 상주시 초산동,666-3,128.175569,36.4560305,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,81.27,32.29,15.2,VERY_LOW,0.0,0.0,2611.2,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995304463103252224900000000,4725010500100780000,냉림 3주공아파트,경상북도 상주시 냉림동,78,128.1656017,36.4222519,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,56.2,5.94,6.1,MODERATE,0.052,0.8,709.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2009286861583233621400000000,4725040022106780002,,경상북도 상주시 화동면 선교리,678-2,127.969158,36.4072416,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,,,2308.2,UNKNOWN,,,18430.8,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2008284706093153591500000000,4725039021104620008,상주오렌지골프리조트(18홀),경상북도 상주시 모서면 삼포리,462-8,127.9442603,36.3353229,UNDERGROUND_FLOOR_ONLY,0,1,0.0,운동시설,,,2324.3,UNKNOWN,,,20828.9,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2013311207343231807200000000,4725033028105290000,연세요양병원,경상북도 상주시 낙동면 신상리,529,128.240495,36.4030998,UNDERGROUND_FLOOR_ONLY,0,1,0.0,의료시설,56.91,9.64,3.8,MODERATE,0.052,0.8,6677.7,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2004303011633222690400000000,4725011200105860008,,경상북도 상주시 신봉동,586-8,128.1490287,36.3957985,CONFIRMED_BASEMENT_PARKING_USE,1,1,2.0,단독주택,94.19,40.93,5.5,VERY_LOW,0.0,0.0,809.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2000291374623111873400000000,4725038026101460004,,경상북도 상주시 모동면 상판리,146-4,128.0180364,36.2971244,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,,,3854.0,UNKNOWN,,,14471.2,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988303801933252162400000000,4725010900102100008,,경상북도 상주시 무양동,210-8,128.1582298,36.4222672,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,57.1,5.28,46.2,MODERATE,0.052,0.8,1132.0,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988305409693413443800000000,4725025021101250006,,경상북도 상주시 함창읍 구향리,125-6,128.1783504,36.5674008,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,76.27,15.03,1.1,LOW,0.004,0.1,14611.7,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2003303469373248455200000000,4725010900102770003,,경상북도 상주시 무양동,277-3,128.1544731,36.418963,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,63.16,11.34,5.7,LOW,0.004,0.1,1344.3,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012282454533436754400000000,4725042021102160001,,경상북도 상주시 화북면 용유리,216-1,127.9221971,36.5906596,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,,,987.2,UNKNOWN,,,32813.9,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2016120166623179248400000000,4725034031106790000,,경상북도 상주시 청리면 삼괴리,679,128.1111638,36.3588585,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,78.65,16.14,66.8,LOW,0.004,0.1,2143.6,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995304479313251399300000000,4725010500100780000,냉림 4주공아파트,경상북도 상주시 냉림동,78,128.1657714,36.4215064,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,55.7,5.44,6.2,MODERATE,0.052,0.8,625.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995304402713252001800000000,4725010500100780000,냉림 4주공아파트,경상북도 상주시 냉림동,78,128.1649254,36.4220575,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,56.02,5.76,2.9,MODERATE,0.052,0.8,699.0,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2024138005643188795400000000,4725033022102060001,,경상북도 상주시 낙동면 낙동리,206-1,128.309825,36.3687771,UNDERGROUND_FLOOR_ONLY,0,1,0.0,수련시설,,,829.5,UNKNOWN,,,14949.7,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2007303153663258250300000000,4725013300106930029,상주이마트,경상북도 상주시 만산동,693-29,128.1510836,36.4278222,UNDERGROUND_FLOOR_ONLY,0,2,0.0,판매시설,82.37,30.55,4.4,VERY_LOW,0.0,0.0,2136.7,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2019154292953417567400000000,4790025330114170000,G-플레이스 경북도청,경상북도 예천군 호명읍 산합리,1417,128.4899522,36.5758408,CONFIRMED_BASEMENT_PARKING_USE,1,1,26.0,제2종근린생활시설,107.14,28.29,4.0,VERY_LOW,0.0,0.0,4627.6,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985304085163246523200000000,4725010600101560007,,경상북도 상주시 서성동,156-7,128.1613119,36.4171558,GIS_ONLY_NO_REGISTER_ROW,0,1,,,58.55,8.29,4.9,MODERATE,0.052,0.8,559.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1980304282363248604800000000,4725010400104600001,,경상북도 상주시 복룡동,460-1,128.1635381,36.4190098,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,57.08,6.82,20.4,MODERATE,0.052,0.8,454.5,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995303091473249312200000000,4725010900102720005,,경상북도 상주시 무양동,272-5,128.1502718,36.4197758,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,61.87,10.05,2.3,LOW,0.004,0.1,1818.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2011292913753375919400000000,4725044024106670001,,경상북도 상주시 은척면 남곡리,667-1,128.0383393,36.5349032,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,,,2335.6,UNKNOWN,,,18706.9,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988310869363204922500000000,4725033030103020000,,경상북도 상주시 낙동면 내곡리,302,128.236345,36.3789169,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,60.5,9.24,62.6,MODERATE,0.052,0.8,6901.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2012304173443259216800000000,4725013000105010001,계산동 대림다미아,경상북도 상주시 계산동,501-1,128.1624663,36.4285829,CONFIRMED_BASEMENT_PARKING_USE,1,1,8.0,공동주택,70.64,20.38,48.3,VERY_LOW,0.0,0.0,890.7,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1990311622433291103600000000,4725032535100020006,,경상북도 상주시 사벌국면 삼덕리,2-6,128.2459737,36.4564748,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,,,262.3,UNKNOWN,,,6753.6,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1990304332713241509200000000,4725010200106260001,백합맨션,경상북도 상주시 성동동,626-1,128.1640042,36.4126115,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,57.49,7.23,3.1,MODERATE,0.052,0.8,327.6,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2012303857363234301500000000,4725011200102030005,,경상북도 상주시 신봉동,203-5,128.158609,36.4061687,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,69.36,17.16,3.6,LOW,0.004,0.1,957.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1985305377143415109200000000,4725025021101400003,,경상북도 상주시 함창읍 구향리,140-3,128.1780095,36.5689048,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,76.65,15.4,4.4,LOW,0.004,0.1,14781.0,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1979298102233100721500000000,4725035021102730006,,경상북도 상주시 공성면 옥산리,273-6,128.0927805,36.2864162,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,84.8,0.0,89.8,VERY_HIGH,0.355,5.5,9585.0,0,VERY_HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
2010300545143137770200000000,4725034025112360000,웅진폴리실리콘,경상북도 상주시 청리면 마공리,1236,128.1204448,36.3195463,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공장,82.79,0.0,79.8,VERY_HIGH,0.355,5.5,5092.8,0,VERY_HIGH,호우주의보,3시간 60mm 이상 또는 12시간 110mm 이상
2013300958153290247000000000,4725043025108930000,,경상북도 상주시 외서면 봉강리,893,128.1270642,36.4569315,UNDERGROUND_FLOOR_ONLY,0,1,0.0,동물및식물관련시설,109.73,35.66,10.1,VERY_LOW,0.0,0.0,5661.3,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2004304186993260745000000000,4725013000104910000,,경상북도 상주시 계산동,491,128.1626379,36.4299583,UNDERGROUND_FLOOR_ONLY,0,1,0.0,수련시설,75.18,24.92,2.6,VERY_LOW,0.0,0.0,859.0,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1984303937563246320200000000,4725010600101210001,상주관광호텔,경상북도 상주시 서성동,121-1,128.1596638,36.4169889,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,58.64,6.82,21.2,MODERATE,0.052,0.8,734.3,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2010364386442783803400000000,4723031030100130000,주1,경상북도 영천시 청통면 치일리,13,128.8237092,35.9919462,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,92.27,17.16,54.5,LOW,0.004,0.1,27384.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012303753153425273100000000,4725025025104110000,잠사곤충사업장 청사,경상북도 상주시 함창읍 교촌리,411,128.1600559,36.5782953,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,96.94,24.4,16.8,VERY_LOW,0.0,0.0,16085.1,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012303762443425314400000000,4725025025104110000,잠사곤충사업장 청사,경상북도 상주시 함창읍 교촌리,411,128.1601152,36.5782798,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,96.94,24.4,22.3,VERY_LOW,0.0,0.0,16082.1,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012303752263425155100000000,4725025025104110000,잠사곤충사업장 청사,경상북도 상주시 함창읍 교촌리,411,128.1600106,36.5781503,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,96.94,24.4,22.7,VERY_LOW,0.0,0.0,16070.3,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2011301085973432054000000000,4725046022102890001,,경상북도 상주시 이안면 문창리,289-1,128.1303022,36.5846353,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,112.2,28.61,33.1,VERY_LOW,0.0,0.0,17663.6,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2013305917833249120700000000,4725010400101720023,마리앙스컨벤션,경상북도 상주시 복룡동,172-23,128.1817771,36.419296,UNDERGROUND_FLOOR_ONLY,0,1,0.0,문화및집회시설,57.61,9.38,7.9,MODERATE,0.052,0.8,71.1,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2013305388393390544800000000,4725025032109780000,,경상북도 상주시 함창읍 신흥리,978,128.1778649,36.546846,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,67.62,6.38,7.9,MODERATE,0.052,0.8,12342.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2011303804173233648300000000,4725011200102030036,,경상북도 상주시 신봉동,203-36,128.1580076,36.4055862,PROBABLE_NOT_CONFIRMED_IN_FLOOR_ROWS,0,1,1.0,단독주택,66.24,14.04,13.6,LOW,0.004,0.1,1005.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2011298603213172475800000000,4725036025101750000,,경상북도 상주시 외남면 신상리,175,128.0992624,36.351017,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,77.09,7.97,44.2,MODERATE,0.052,0.8,3689.1,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2012312892153236429000000000,4725033026104640005,축산폐수처리장,경상북도 상주시 낙동면 분황리,464-5,128.2593363,36.407064,UNDERGROUND_FLOOR_ONLY,0,1,0.0,분뇨.쓰레기처리시설,,,1476.1,UNKNOWN,,,8444.9,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2008307340893307425800000000,4725032521109260001,희망실버타운,경상북도 상주시 사벌국면 덕담리,926-1,128.1984477,36.4716688,UNDERGROUND_FLOOR_ONLY,0,1,0.0,노유자시설,56.66,6.46,11.2,MODERATE,0.052,0.8,4108.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1984303749313251093000000000,4725010900102170003,,경상북도 상주시 무양동,217-3,128.1576292,36.4213096,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,57.43,5.61,3.6,MODERATE,0.052,0.8,1124.5,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1985303560183247478000000000,4725010800100770004,,경상북도 상주시 서문동,77-4,128.1554724,36.4180728,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,58.46,6.64,3.8,MODERATE,0.052,0.8,1213.8,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1989298843013230492800000000,4725037021105140003,,경상북도 상주시 내서면 능암리,514-3,128.1026699,36.4032658,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,84.49,11.75,32.6,LOW,0.004,0.1,5236.2,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1987303170983241764400000000,4725011000101040006,,경상북도 상주시 낙양동,104-6,128.1510578,36.4129668,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,61.06,9.24,35.2,MODERATE,0.052,0.8,1685.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988303855983249856800000000,4725010900102520002,군농협북지점,경상북도 상주시 무양동,252-2,128.1588016,36.420184,UNDERGROUND_FLOOR_ONLY,0,1,0.0,업무시설,58.96,7.14,16.0,MODERATE,0.052,0.8,948.4,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995304776993243270300000000,4725010200100630000,경희삼백아파트,경상북도 상주시 성동동,63,128.1689803,36.4141499,PROBABLE_NOT_CONFIRMED_IN_FLOOR_ROWS,0,1,81.0,공동주택,56.11,5.85,4.1,MODERATE,0.052,0.8,263.7,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1990302663133422775200000000,4725046021103260001,,경상북도 상주시 이안면 양범리,326-1,128.1477975,36.5761065,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제1종근린생활시설,83.71,11.17,11.8,LOW,0.004,0.1,16169.3,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1995305065583247757800000000,4725010400102060006,상주2차우방타운,경상북도 상주시 복룡동,206-6,128.172258,36.4181616,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,55.11,6.81,5.6,MODERATE,0.052,0.8,410.6,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995305099483247251500000000,4725010400102060006,상주2차우방타운,경상북도 상주시 복룡동,206-6,128.1726289,36.4177017,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,53.83,5.54,3.2,MODERATE,0.052,0.8,357.1,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995304989883247693600000000,4725010400102060006,상주2차우방타운,경상북도 상주시 복룡동,206-6,128.1714132,36.4181119,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,54.82,6.52,1.6,MODERATE,0.052,0.8,499.0,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1995304982083247151000000000,4725010400102060006,상주2차우방타운,경상북도 상주시 복룡동,206-6,128.1713189,36.4176239,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,56.21,7.92,1.3,MODERATE,0.052,0.8,498.7,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1988303961443240399500000000,4725010700101150039,,경상북도 상주시 남성동,115-39,128.1598507,36.4116518,UNDERGROUND_FLOOR_ONLY,0,1,0.0,제2종근린생활시설,58.99,7.17,1.4,MODERATE,0.052,0.8,773.9,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1986304279613244378000000000,4725010100100080007,,경상북도 상주시 성하동,8-7,128.1634509,36.4152022,UNDERGROUND_FLOOR_ONLY,0,1,0.0,숙박시설,57.45,7.19,11.4,MODERATE,0.052,0.8,299.7,0,HIGH,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2012304141963259427800000000,4725013000105010001,계산동 대림다미아,경상북도 상주시 계산동,501-1,128.1621182,36.4287764,CONFIRMED_BASEMENT_PARKING_USE,1,1,8.0,공동주택,70.64,20.38,20.7,VERY_LOW,0.0,0.0,925.6,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012303775273425096100000000,4725025025104110000,잠사곤충사업장 청사,경상북도 상주시 함창읍 교촌리,411,128.1601909,36.5780076,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,96.94,24.4,45.0,VERY_LOW,0.0,0.0,16050.8,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
1993303748783239579800000000,4725010700101400000,,경상북도 상주시 남성동,140,128.1574694,36.4109363,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,61.96,10.14,14.5,LOW,0.004,0.1,1047.5,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2010278719993487968800000000,4725042024106890000,,경상북도 상주시 화북면 입석리,689,127.8809934,36.6371203,UNDERGROUND_FLOOR_ONLY,0,1,0.0,단독주택,,,1247.6,UNKNOWN,,,39494.2,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2001303190333220174600000000,4725011200106030001,명지3차아파트,경상북도 상주시 신봉동,603-1,128.150987,36.3935126,UNDERGROUND_FLOOR_ONLY,0,1,0.0,공동주택,66.64,13.55,2.2,LOW,0.004,0.1,547.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2013312722173210194200000000,4725033021103180001,,경상북도 상주시 낙동면 상촌리,318-1,128.2570649,36.3834512,UNDERGROUND_FLOOR_ONLY,0,1,0.0,노유자시설,,,1155.2,UNKNOWN,,,8871.4,0,UNKNOWN,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
1994303698283253647600000000,4725010900101970001,,경상북도 상주시 무양동,197-1,128.1570942,36.4236166,UNDERGROUND_FLOOR_ONLY,0,1,0.0,종교시설,57.99,6.17,5.7,MODERATE,0.052,0.8,1324.6,0,MODERATE,호우경보,3시간 90mm 이상 또는 12시간 180mm 이상
2021176520662590381500000000,4729011700101050010,,경상북도 경산시 중방동,105-10,128.7407741,35.8311978,CONFIRMED_BASEMENT_PARKING_USE,1,1,21.0,업무시설,50.43,11.51,42.5,LOW,0.004,0.1,20751.9,0,LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2012305853303414992600000000,4725025022106320002,,경상북도 상주시 함창읍 오동리,632-2,128.1833262,36.5687471,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,82.57,23.02,16.6,VERY_LOW,0.0,0.0,14730.6,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
2002305817113414884800000000,4725025022106320002,,경상북도 상주시 함창읍 오동리,632-2,128.1829206,36.568654,UNDERGROUND_FLOOR_ONLY,0,1,0.0,교육연구시설,84.53,24.98,3.4,VERY_LOW,0.0,0.0,14721.9,0,VERY_LOW,극한호우,"1시간 50mm 이상이면서 3시간 90mm 이상, 또는 1시간 72mm 이상"
