objectid,SHAPE__Area,SHAPE__Length,fldn_area,fldn_bgng_tm,fldn_bgng_ymd,fldn_cs_dtl_nm,fldn_dowa,fldn_dst_nm,fldn_end_tm,fldn_end_ymd,fldn_grade,fldn_yr,sn,stdg_ctpv_cd,stdg_sgg_cd
6834,1533.12774438,183.866859433779,307379,1600,20080724,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로,1.2,2008년도  집중호우,0000,20080726,3,2008,278,47,47920
6835,45594.49080982,1088.6547514451117,99600,1600,20080724,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로,0.47,2008년도  집중호우,0000,20080726,1,2008,272,47,47920
6836,10007.025983855,409.7117250665282,23963,1600,20080724,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로,1.28,2008년도  집중호우,0000,20080726,3,2008,273,47,47920
6837,900.378885595,146.04964988117356,263190,1600,20080724,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로,1.5,2008년도  집중호우,0000,20080726,4,2008,338,47,47920
6838,11351.4202319,767.0884314672976,212792,1600,20080724,집중호우로 인하여 급격히 늘어난 우수와 산사태로 운곡천의 수위상승으로,0.76,2008년도  집중호우,0000,20080726,2,2008,324,47,47920
8639,7532.62262821,369.78898330580427,104477,1500,20120917,태풍 산바에 따른 구거 역류,1.157,2012년 태풍 산바에 따른 침수,0800,20120919,3,2012,1133,47,47250
8022,34905.013617095,1373.2571925196094,139971,1900,20110709,집중호우로인한 하천 범람,0.524,2011년 집중호우,1000,20110710,2,2011,748,47,47820
8023,24400.13638277,1181.5457410630754,139971,1900,20110709,집중호우로인한 하천 범람,0.632,2011년 집중호우,1000,20110710,2,2011,746,47,47820
8024,263690.75695104,3895.890640502605,113194,1000,20110709,집중호우로인한 하천 범람,0.321,2011년 집중호우,1800,20110710,1,2011,749,47,47820
8025,2756.08121311,234.56833825566792,113194,1000,20110709,집중호우로 인한 하천 범람,1.242,2011년 집중호우,1800,20110710,3,2011,745,47,47820
8026,55652.693395665,1539.947918497265,113194,1000,20110709,집중호우로인한 하천 범람,0.515,2011년 집중호우,1800,20110710,2,2011,736,47,47820
8693,8732.714628695,448.1920546066759,615127,0800,20120917,저지대로인한 강물 역류,0.809,제16호태풍(산바),0500,20120918,2,2012,883,47,47130
8709,8574.61735929,467.42750695502076,252894,0800,20120917,형산강물 역류로인한 침수,0.419,제16호태풍(산바),0500,20120918,1,2012,879,47,47130
8194,4399.712739515,341.78958255720966,113194,1000,20110709,집중호우로 인한 하천 범람,0.47,2011년 집중호우,1800,20110710,1,2011,743,47,47820
8195,22516.11104848,1299.6668933822334,113194,1000,20110709,집중호우로 인한 하천 범람,0.358,2011년 집중호우,1800,20110710,1,2011,741,47,47820
8196,36814.48141363,950.86417804443,113194,1000,20110709,집중호우로인한 하천 범람,1.133,2011년 집중호우,1800,20110710,3,2011,740,47,47820
8710,10995.86091891,470.6300491045839,252894,0800,20120917,형산강물 역류로인한 침수,0.438,제16호태풍(산바),0500,20120918,1,2012,871,47,47130
8790,3845.592926945,258.3152563661535,93913,0500,20120917,형산강물 역류 및 농경지 배수로 협소,2.369,제16호태풍(산바),0800,20120918,5,2012,923,47,47130
8483,74541.542257065,2244.9122808101492,139971,1900,20110709,집중호우로인한 하천 범람,0.656,2011년 집중호우,1000,20110710,2,2011,747,47,47820
8488,701.36079176,106.6971319053087,113194,1000,20110709,집중호우로 인한 하천 범람,0.053,2011년 집중호우,1800,20110710,1,2011,751,47,47820
8489,32749.025252555,898.6745959221232,139971,1900,20110709,집중호우로인한 하천 범람,0.185,2011년 집중호우,1000,20110710,1,2011,737,47,47820
8490,8277.139324455,425.03823612797873,139971,1900,20110709,집중호우로인한 하천 범람,1.152,2011년 집중호우,1000,20110710,3,2011,738,47,47820
8491,4518.20766422,483.2691393735527,113194,1000,20110709,집중호우로 인한 하천 범람,1.139,2011년 집중호우,1800,20110710,3,2011,739,47,47820
8512,1645.583764865,169.15350591103098,113194,1000,20110709,집중호우로인한 하천 범람,0.075,2011년 집중호우,1800,20110710,1,2011,750,47,47820
8507,37698.726624335,1912.2235761985264,139971,1900,20110709,집중호우로인한 하천 범람,0.25,2011년 집중호우,1000,20110710,1,2011,744,47,47820
8511,110573.7349405,2571.412580782892,113194,1000,20110709,집중호우로 인한 하천 범람,0.735,2011년 집중호우,1800,20110710,2,2011,742,47,47820
8513,17202.321576835,583.7340780782029,113194,1000,20110709,집중호우로인한 하천 범람,0.975,2011년 집중호우,1800,20110710,2,2011,752,47,47820
8528,228856.139566875,2545.9297200876263,82825,0500,20120917,저지대로인한 침수,2.237,제16호태풍(산바),0800,20120918,5,2012,875,47,47130
8529,48897.03249122,1199.5267409761009,615127,0800,20120917,저지대로인한 강물 역류,0.548,제16호태풍(산바),0500,20120918,2,2012,837,47,47130
8530,133172.38629197,1655.8102187639727,147445,0800,20120917,저지대로인한 침수,0.918,제16호태풍(산바),0500,20120918,2,2012,861,47,47130
8531,134296.744483745,1914.9556452706083,82825,0500,20120917,저지대로인한 침수,0.822,제16호태풍(산바),0800,20120918,2,2012,887,47,47130
8532,5605.900984175,530.1194203926002,82825,0500,20120917,저지대로인한 침수,2.036,제16호태풍(산바),0800,20120918,5,2012,873,47,47130
8533,268914.667095855,3219.5133256062945,147445,0800,20120917,저지대로인한 침수,1.472,제16호태풍(산바),0500,20120918,3,2012,847,47,47130
8534,2129.36420106,210.74589858666008,143142,1400,20120917,제방붕괴로인한침수,3.175,16호태풍 산바로 인한침수,1500,20120918,6,2012,959,47,47150
8535,22237.313468875,904.7600590832766,143142,1400,20120917,제방붕괴로인한침수,1.582,16호태풍 산바로 인한침수,1500,20120918,4,2012,971,47,47150
8536,4187.886529075,299.6752378894038,143142,1400,20120917,제방붕괴로인한침수,1.926,16호태풍 산바로 인한침수,1500,20120918,4,2012,973,47,47150
8537,49584.06148619,1138.1974811460468,143142,1400,20120917,제방붕괴로인한침수,2.338,16호태풍 산바로 인한침수,1500,20120918,5,2012,969,47,47150
8538,4870.082535845,377.71332410481375,143142,1400,20120917,제방붕괴로인한침수,0.795,16호태풍 산바로 인한침수,1500,20120918,2,2012,967,47,47150
8539,4272.831064535,305.6087789377715,143142,1400,20120917,제방붕괴로인한침수,1.102,16호태풍 산바로 인한침수,1500,20120918,3,2012,960,47,47150
8540,3978.93866316,289.29845251932824,143142,1400,20120917,제방붕괴로인한침수,1.586,16호태풍 산바로 인한침수,1500,20120918,4,2012,975,47,47150
8541,1262.090247435,182.4610818664471,143142,1400,20120917,제방붕괴로인한침수,1.625,16호태풍 산바로 인한침수,1500,20120918,4,2012,962,47,47150
8542,19126.456683695,780.8637312664338,143142,1400,20120917,제방붕괴로인한침수,0.715,16호태풍 산바로 인한침수,1500,20120918,2,2012,957,47,47150
8543,18806.1222504,1058.1456124597198,344752,1400,20120917,제방붕기및하천범람,0.959,16호태풍산바에의한침수,1500,20120918,2,2012,1060,47,47150
8544,12899.724982275,465.1429445756867,344752,1400,20120917,제방붕기및하천범람,0.456,16호태풍산바에의한침수,1500,20120918,1,2012,1049,47,47150
8545,94392.16412741,2082.022336647661,344752,1400,20120917,제방붕기및하천범람,1.328,16호태풍산바에의한침수,1500,20120918,3,2012,1050,47,47150
8546,6729.69047346,516.2418830402962,344752,1400,20120917,제방붕기및하천범람,0.996,16호태풍산바에의한침수,1500,20120918,2,2012,1071,47,47150
8547,2092.54665494,186.07657899985244,344752,1400,20120917,제방붕기및하천범람,0.256,16호태풍산바에의한침수,1500,20120918,1,2012,1061,47,47150
8548,12836.567451005,647.9086615124141,344752,1400,20120917,제방붕괴,0.743,16호태풍산바로인한침수,1500,20120918,2,2012,1064,47,47150
8549,82895.474496965,1692.8330751400053,344752,1400,20120917,제방붕기및하천범람,0.349,16호태풍산바에의한침수,1500,20120918,1,2012,1054,47,47150
8550,190003.12282749,3389.3787978218847,344752,1400,20120917,제방붕기및하천범람,0.85,16호태풍산바에의한침수,1500,20120918,2,2012,1076,47,47150
8551,8638.557119495,591.1535697226097,344752,1400,20120917,제방붕기및하천범람,1.344,16호태풍산바에의한침수,1500,20120918,3,2012,1052,47,47150
8552,2706.70904278,253.20054030177627,344752,1400,20120917,제방붕기및하천범람,0.805,16호태풍산바에의한침수,1500,20120918,2,2012,1055,47,47150
8553,1836.56608571,214.65197942924198,344752,1400,20120917,제방붕기및하천범람,1.222,16호태풍산바에의한침수,1500,20120918,3,2012,1072,47,47150
8554,14684.04194705,502.8612627503127,344752,1400,20120917,제방붕기및하천범람,1.696,16호태풍산바에의한침수,1500,20120918,4,2012,1048,47,47150
8555,6360.354502145,329.7316493600504,344752,1400,20120917,제방붕기및하천범람,0.384,16호태풍산바에의한침수,1500,20120918,1,2012,1074,47,47150
8556,9270.94103636,396.3921566768467,344752,1400,20120917,제방붕기및하천범람,1.489,16호태풍산바에의한침수,1500,20120918,3,2012,1069,47,47150
8557,7159.09656337,345.242164614769,344752,1400,20120917,제방붕괴,0.304,16호태풍산바로인한침수,1500,20120918,1,2012,1053,47,47150
8558,313746.422533325,4573.857516246277,344752,1400,20120917,제방붕기및하천범람,1.75,16호태풍산바에의한침수,1500,20120918,4,2012,1045,47,47150
8559,167936.600936655,2381.5371859547404,344752,1400,20120917,제방붕괴,1.367,16호태풍산바로인한침수,1500,20120918,3,2012,1067,47,47150
8560,29538.1082955,875.1112705641899,406279,0800,20120917,저지대 및 역류로인한 침수,1.267,제16호태풍(산바),0500,20120918,3,2012,736,47,47130
8561,99100.96691095,1815.898920709286,92320,0800,20120917,저지대 및 역류로인한 침수,1.19,제16호태풍(산바),0500,20120918,3,2012,748,47,47130
8562,145731.21588251,1966.3611573668945,213198,0800,20120917,배수불량으로인한 침수,2.739,제16호태풍(산바),0500,20120918,5,2012,739,47,47130
8563,70298.93914747,1443.2873540000044,92320,0800,20120917,저지대 및 역류로인한 침수,1.303,제16호태풍(산바),0500,20120918,3,2012,742,47,47130
8564,96685.145848515,1248.6765751781018,92320,0800,20120917,저지대 및 역류로인한 침수,1.681,제16호태풍(산바),0500,20120918,4,2012,743,47,47130
8565,22566.50994435,967.564107272484,615127,0800,20120917,형산강물 역류로인한침수,0.85,제16호태풍(산바),0500,20120918,2,2012,751,47,47130
8566,362503.331820105,2855.964311370318,406279,0800,20120917,저지대 및 역류로인한 침수,1.594,제16호태풍(산바),0500,20120918,4,2012,750,47,47130
8567,464782.16982163,2981.52118003892,213198,0800,20120917,배수불량으로인한 침수,1.877,제16호태풍(산바),0500,20120918,4,2012,747,47,47130
8568,69919.06989727,1125.0749481844596,147445,0800,20120917,저지대로인한 침수,1.516,제16호태풍(산바),0500,20120918,4,2012,834,47,47130
8569,54829.60067448,2060.41293635738,615127,0800,20120917,저지대로인한 강물 역류,0.44,제16호태풍(산바),0500,20120918,1,2012,841,47,47130
8570,4092.63949713,313.8960982707338,1222081,0500,20120917,저지대 형산강물 역류인한 침수,0.627,제16호태풍(산바),0800,20120918,2,2012,882,47,47130
8571,90820.69818349,2095.473673888281,344752,1400,20120917,제방붕괴및하천범람,0.327,16호태풍산바로인한침수,1500,20120918,1,2012,1077,47,47150
8572,7539.55628393,368.3236157230989,344752,1400,20120917,제방붕기및하천범람,0.443,16호태풍산바에의한침수,1500,20120918,1,2012,1070,47,47150
8573,6096.48302906,320.27047152366026,344752,1400,20120917,제방붕기및하천범람,0.957,16호태풍산바에의한침수,1500,20120918,2,2012,1066,47,47150
8574,28534.44601177,1206.1341837027662,344752,1400,20120917,제방붕기및하천범람,0.947,16호태풍산바에의한침수,1500,20120918,2,2012,1073,47,47150
8575,54519.541835165,1837.5999149864238,344752,1400,20120917,제방붕기및하천범람,0.922,16호태풍산바에의한침수,1500,20120918,2,2012,1046,47,47150
8576,6038.561467615,319.7298172532191,344752,1400,20120917,제방붕기및하천범람,0.251,16호태풍산바에의한침수,1500,20120918,1,2012,1079,47,47150
8577,72740.029997385,1171.8816272461208,344752,1400,20120917,제방붕기및하천범람,1.467,16호태풍산바에의한침수,1500,20120918,3,2012,1080,47,47150
8578,2170.10222963,192.50835021804096,344752,1400,20120917,제방붕기및하천범람,0.492,16호태풍산바에의한침수,1500,20120918,1,2012,1058,47,47150
8579,2066.351805055,187.05246094578882,344752,1400,20120917,제방붕기및하천범람,0.474,16호태풍산바에의한침수,1500,20120918,1,2012,1056,47,47150
8580,15655.50662407,513.3025601430304,344752,1400,20120917,제방붕괴,0.895,16호태풍산바로인한침수,1500,20120918,2,2012,1062,47,47150
8581,4054.660016125,331.53582266406136,344752,1400,20120917,제방붕기및하천범람,0.946,16호태풍산바에의한침수,1500,20120918,2,2012,1059,47,47150
8582,4142.30466316,273.8396581970656,344752,1400,20120917,제방붕기및하천범람,1.754,16호태풍산바에의한침수,1500,20120918,4,2012,1063,47,47150
8583,188911.247566355,4120.455828832749,344752,1400,20120917,제방붕기및하천범람,1.29,16호태풍산바에의한침수,1500,20120918,3,2012,1068,47,47150
8584,83802.06664245,1603.9908513740713,344752,1400,20120917,제방붕기및하천범람,0.781,16호태풍산바에의한침수,1500,20120918,2,2012,1065,47,47150
8585,34768.449464615,777.820901224069,344752,1400,20120917,제방붕기및하천범람,0.99,16호태풍산바에의한침수,1500,20120918,2,2012,1075,47,47150
8586,31317.21752795,1227.4310160045118,344752,1400,20120917,제방붕기및하천범람,1.396,16호태풍산바에의한침수,1500,20120918,3,2012,1051,47,47150
8587,2973.678498065,255.88500438567792,3177,0000,20120917,태풍으로인한 집중호우,0.358,제16호 태풍산바,2400,20120918,1,2012,1083,47,47170
8588,6872.83898051,418.5332942712761,3177,0000,20120917,태풍으로 인한 집중호우,0.356,제16호 태풍산바,2400,20120918,1,2012,1082,47,47170
8589,20677.76745045,895.976779733039,135359,0000,20120917,태풍으로인한 집중호우,2.055,제16호태풍산바,2400,20120918,5,2012,1086,47,47170
8590,78269.39885699,1986.964516671329,135359,0000,20120917,태풍으로인한 집중호우,2.033,제16호태풍산바,2400,20120918,5,2012,1087,47,47170
8591,10045.16177765,1369.7748014520018,135359,0000,20120917,태풍으로인한 집중호우,1.018,제16호태풍산바,2400,20120918,3,2012,1085,47,47170
8592,51772.99220128,1475.6771910080242,135359,0000,20120917,태풍으로인한 집중호우,1.747,제16호태풍산바,2400,20120918,4,2012,1088,47,47170
